,filename,height,width,x1,y1,x2,y2,x3,y3,x4,y4,x1_new,y1_new,x2_new,y2_new,x3_new,y3_new,x4_new,y4_new,resizedfilename
143,D:/generated_image/32904-identifyCardReverse_DSC_0013__1.png,1226,1560,244,189,1454,306,1365,1087,154,942,5,4,29,7,28,28,3,24,32904-identifyCardReverse_DSC_0013__1.png
144,D:/generated_image/32904-identifyCardReverse_DSC_0013__2.png,1337,1635,320,199,1516,421,1358,1192,164,941,6,4,29,10,26,28,3,22,32904-identifyCardReverse_DSC_0013__2.png
145,D:/generated_image/32904-identifyCardReverse_DSC_0013__3.png,1439,1697,394,208,1565,534,1342,1288,174,934,7,4,29,11,25,28,3,20,32904-identifyCardReverse_DSC_0013__3.png
146,D:/generated_image/32904-identifyCardReverse_DSC_0013__4.png,1530,1746,465,217,1604,643,1315,1375,183,920,8,4,29,13,24,28,3,19,32904-identifyCardReverse_DSC_0013__4.png
147,D:/generated_image/32904-identifyCardReverse_DSC_0013__5.png,1608,1782,532,222,1630,747,1278,1450,190,899,9,4,29,14,22,28,3,17,32904-identifyCardReverse_DSC_0013__5.png
148,D:/generated_image/32906-identifyCardReverse_DSC_0013__0.png,1458,1104,53,660,997,673,1016,1310,3,1278,1,14,28,14,29,28,0,28,32906-identifyCardReverse_DSC_0013__0.png
149,D:/generated_image/32906-identifyCardReverse_DSC_0013__1.png,1545,1224,121,659,1060,755,1024,1391,17,1271,3,13,27,15,26,28,0,26,32906-identifyCardReverse_DSC_0013__1.png
150,D:/generated_image/32906-identifyCardReverse_DSC_0013__2.png,1619,1334,187,654,1115,830,1023,1462,31,1254,4,12,26,16,24,28,0,24,32906-identifyCardReverse_DSC_0013__2.png
151,D:/generated_image/32906-identifyCardReverse_DSC_0013__3.png,1681,1435,253,644,1161,900,1015,1521,44,1228,5,12,25,17,22,28,0,23,32906-identifyCardReverse_DSC_0013__3.png
152,D:/generated_image/32906-identifyCardReverse_DSC_0013__4.png,1731,1524,317,629,1199,964,1000,1570,58,1193,6,11,25,17,20,29,1,22,32906-identifyCardReverse_DSC_0013__4.png
153,D:/generated_image/32906-identifyCardReverse_DSC_0013__5.png,1767,1601,377,609,1227,1020,975,1606,70,1148,7,11,24,18,19,29,1,20,32906-identifyCardReverse_DSC_0013__5.png
154,D:/generated_image/32908-identifyCardReverse_DSC_0013__0.png,3044,4019,394,69,2759,236,2633,3756,402,3843,3,0,21,2,20,39,3,40,32908-identifyCardReverse_DSC_0013__0.png
155,D:/generated_image/32908-identifyCardReverse_DSC_0013__1.png,3374,4257,645,99,2987,472,2555,3967,325,3859,4,0,22,4,19,37,2,36,32908-identifyCardReverse_DSC_0013__1.png
156,D:/generated_image/32908-identifyCardReverse_DSC_0013__2.png,3678,4462,893,128,3193,703,2457,4147,245,3845,6,1,22,6,17,36,1,33,32908-identifyCardReverse_DSC_0013__2.png
157,D:/generated_image/32908-identifyCardReverse_DSC_0013__3.png,3954,4634,1133,155,3374,929,2341,4296,164,3803,7,1,23,7,16,34,1,30,32908-identifyCardReverse_DSC_0013__3.png
158,D:/generated_image/32909-identifyCardReverse_DSC_0013__0.png,2011,3033,116,161,2878,84,2928,1938,57,1890,1,2,30,1,30,30,0,30,32909-identifyCardReverse_DSC_0013__0.png
159,D:/generated_image/32909-identifyCardReverse_DSC_0013__1.png,2261,3188,273,167,3031,331,2920,2183,63,1885,2,2,30,4,29,30,0,26,32909-identifyCardReverse_DSC_0013__1.png
160,D:/generated_image/32909-identifyCardReverse_DSC_0013__2.png,2495,3318,427,173,3160,577,2888,2411,68,1865,4,2,30,7,27,30,0,23,32909-identifyCardReverse_DSC_0013__2.png
161,D:/generated_image/32909-identifyCardReverse_DSC_0013__3.png,2710,3423,577,177,3265,818,2834,2622,72,1832,5,2,30,9,26,30,0,21,32909-identifyCardReverse_DSC_0013__3.png
162,D:/generated_image/32909-identifyCardReverse_DSC_0013__4.png,2903,3502,724,179,3346,1052,2759,2811,77,1784,6,1,30,11,25,30,0,19,32909-identifyCardReverse_DSC_0013__4.png
163,D:/generated_image/32909-identifyCardReverse_DSC_0013__5.png,3075,3555,865,180,3401,1278,2662,2980,80,1722,7,1,30,13,23,31,0,17,32909-identifyCardReverse_DSC_0013__5.png
164,D:/generated_image/32910-identifyCardReverse_DSC_0013__0.png,1474,1944,186,259,1720,289,1738,1304,96,1235,3,5,28,6,28,28,1,26,32910-identifyCardReverse_DSC_0013__0.png
165,D:/generated_image/32910-identifyCardReverse_DSC_0013__1.png,1633,2060,288,271,1815,434,1743,1448,114,1236,4,5,28,8,27,28,1,24,32910-identifyCardReverse_DSC_0013__1.png
166,D:/generated_image/32910-identifyCardReverse_DSC_0013__2.png,1780,2159,388,282,1894,578,1735,1581,129,1228,5,5,28,10,25,28,1,22,32910-identifyCardReverse_DSC_0013__2.png
167,D:/generated_image/32910-identifyCardReverse_DSC_0013__3.png,1914,2242,485,291,1960,718,1714,1703,145,1211,6,4,27,12,24,28,2,20,32910-identifyCardReverse_DSC_0013__3.png
168,D:/generated_image/32910-identifyCardReverse_DSC_0013__4.png,2033,2308,579,297,2011,851,1679,1811,160,1184,8,4,27,13,23,28,2,18,32910-identifyCardReverse_DSC_0013__4.png
169,D:/generated_image/32910-identifyCardReverse_DSC_0013__5.png,2136,2357,668,302,2046,978,1632,1906,173,1149,9,4,27,14,22,28,2,17,32910-identifyCardReverse_DSC_0013__5.png
170,D:/generated_image/32912-identifyCardReverse_DSC_0013__0.png,833,1294,39,20,1276,37,1262,819,21,799,0,0,31,1,31,31,0,30,32912-identifyCardReverse_DSC_0013__0.png
171,D:/generated_image/32912-identifyCardReverse_DSC_0013__1.png,940,1358,108,22,1339,148,1256,925,22,797,2,0,31,5,29,31,0,27,32912-identifyCardReverse_DSC_0013__1.png
172,D:/generated_image/32912-identifyCardReverse_DSC_0013__2.png,1040,1412,176,24,1391,257,1241,1024,23,788,3,0,31,7,28,31,0,24,32912-identifyCardReverse_DSC_0013__2.png
173,D:/generated_image/32912-identifyCardReverse_DSC_0013__3.png,1132,1454,243,26,1433,363,1216,1115,23,773,5,0,31,10,26,31,0,21,32912-identifyCardReverse_DSC_0013__3.png
174,D:/generated_image/32912-identifyCardReverse_DSC_0013__4.png,1216,1486,308,28,1464,468,1182,1197,23,753,6,0,31,12,25,31,0,19,32912-identifyCardReverse_DSC_0013__4.png
175,D:/generated_image/32912-identifyCardReverse_DSC_0013__5.png,1290,1506,370,29,1483,568,1139,1270,24,727,7,0,31,14,24,31,0,18,32912-identifyCardReverse_DSC_0013__5.png
176,D:/generated_image/32913-identifyCardReverse_DSC_0013__0.png,1296,982,176,3,906,55,919,1223,144,1244,5,0,29,1,29,30,4,30,32913-identifyCardReverse_DSC_0013__0.png
177,D:/generated_image/32913-identifyCardReverse_DSC_0013__1.png,1373,1088,286,16,1009,131,920,1296,146,1249,8,0,29,3,27,30,4,29,32913-identifyCardReverse_DSC_0013__1.png
178,D:/generated_image/32913-identifyCardReverse_DSC_0013__2.png,1439,1186,395,29,1105,207,914,1360,148,1245,10,0,29,4,24,30,3,27,32913-identifyCardReverse_DSC_0013__2.png
179,D:/generated_image/32913-identifyCardReverse_DSC_0013__3.png,1495,1275,500,42,1191,281,901,1413,148,1232,12,0,29,6,22,30,3,26,32913-identifyCardReverse_DSC_0013__3.png
180,D:/generated_image/32913-identifyCardReverse_DSC_0013__4.png,1539,1354,602,55,1270,354,882,1456,147,1210,14,1,30,7,20,30,3,25,32913-identifyCardReverse_DSC_0013__4.png
181,D:/generated_image/32913-identifyCardReverse_DSC_0013__5.png,1571,1423,698,67,1338,423,855,1487,145,1178,15,1,30,8,19,30,3,23,32913-identifyCardReverse_DSC_0013__5.png
182,D:/generated_image/32917-identifyCardReverse_DSC_0013__0.png,3192,4213,47,500,4103,564,4085,3090,19,3095,0,5,31,5,31,30,0,31,32917-identifyCardReverse_DSC_0013__0.png
183,D:/generated_image/32917-identifyCardReverse_DSC_0013__1.png,3537,4463,276,497,4310,914,4072,3429,21,3080,1,4,30,8,29,31,0,27,32917-identifyCardReverse_DSC_0013__1.png
184,D:/generated_image/32917-identifyCardReverse_DSC_0013__2.png,3856,4678,502,491,4485,1259,4028,3743,23,3042,3,4,30,10,27,31,0,25,32917-identifyCardReverse_DSC_0013__2.png
185,D:/generated_image/32918-identifyCardReverse_DSC_0013__0.png,516,702,62,58,648,73,642,442,51,434,2,3,29,4,29,27,2,26,32918-identifyCardReverse_DSC_0013__0.png
186,D:/generated_image/32918-identifyCardReverse_DSC_0013__1.png,573,742,100,62,683,127,645,494,57,435,4,3,29,7,27,27,2,24,32918-identifyCardReverse_DSC_0013__1.png
187,D:/generated_image/32918-identifyCardReverse_DSC_0013__2.png,627,777,138,66,713,182,643,544,62,434,5,3,29,9,26,27,2,22,32918-identifyCardReverse_DSC_0013__2.png
188,D:/generated_image/32918-identifyCardReverse_DSC_0013__3.png,675,806,176,69,738,235,637,590,68,430,6,3,29,11,25,27,2,20,32918-identifyCardReverse_DSC_0013__3.png
189,D:/generated_image/32918-identifyCardReverse_DSC_0013__4.png,719,828,211,72,756,287,625,631,72,422,8,3,29,12,24,28,2,18,32918-identifyCardReverse_DSC_0013__4.png
190,D:/generated_image/32918-identifyCardReverse_DSC_0013__5.png,757,844,245,75,769,336,608,668,76,411,9,3,29,14,23,28,2,17,32918-identifyCardReverse_DSC_0013__5.png
191,D:/generated_image/32919-identifyCardReverse_DSC_0013__0.png,773,1187,14,4,1171,39,1165,747,8,747,0,0,31,1,31,30,0,30,32919-identifyCardReverse_DSC_0013__0.png
192,D:/generated_image/32919-identifyCardReverse_DSC_0013__1.png,871,1247,80,4,1229,139,1162,844,9,744,2,0,31,5,29,31,0,27,32919-identifyCardReverse_DSC_0013__1.png
193,D:/generated_image/32919-identifyCardReverse_DSC_0013__2.png,963,1297,144,5,1277,239,1149,936,9,735,3,0,31,7,28,31,0,24,32919-identifyCardReverse_DSC_0013__2.png
194,D:/generated_image/32919-identifyCardReverse_DSC_0013__3.png,1047,1337,208,4,1316,337,1127,1019,9,720,4,0,31,10,26,31,0,22,32919-identifyCardReverse_DSC_0013__3.png
195,D:/generated_image/32919-identifyCardReverse_DSC_0013__4.png,1124,1366,270,5,1345,433,1097,1097,10,701,6,0,31,12,25,31,0,19,32919-identifyCardReverse_DSC_0013__4.png
196,D:/generated_image/32919-identifyCardReverse_DSC_0013__5.png,1191,1386,330,4,1364,524,1059,1164,10,675,7,0,31,14,24,31,0,18,32919-identifyCardReverse_DSC_0013__5.png
197,D:/generated_image/32921-identifyCardReverse_DSC_0013__0.png,3535,4667,249,372,4552,410,4478,3127,210,3023,1,3,31,3,30,28,1,27,32921-identifyCardReverse_DSC_0013__0.png
198,D:/generated_image/32921-identifyCardReverse_DSC_0013__1.png,3918,4944,517,387,4800,801,4490,3501,248,3025,3,3,31,6,29,28,1,24,32921-identifyCardReverse_DSC_0013__1.png
199,D:/generated_image/32923-identifyCardReverse_DSC_0013__0.png,425,555,72,73,496,75,510,344,64,352,4,5,28,5,29,25,3,26,32923-identifyCardReverse_DSC_0013__0.png
200,D:/generated_image/32923-identifyCardReverse_DSC_0013__1.png,471,588,102,79,524,118,515,386,70,356,5,5,28,8,28,26,3,24,32923-identifyCardReverse_DSC_0013__1.png
201,D:/generated_image/32923-identifyCardReverse_DSC_0013__2.png,512,617,130,83,547,159,515,426,74,357,6,5,28,9,26,26,3,22,32923-identifyCardReverse_DSC_0013__2.png
202,D:/generated_image/32923-identifyCardReverse_DSC_0013__3.png,550,641,158,87,567,200,511,463,78,355,7,5,28,11,25,26,3,20,32923-identifyCardReverse_DSC_0013__3.png
203,D:/generated_image/32923-identifyCardReverse_DSC_0013__4.png,584,660,185,91,583,239,504,496,82,350,8,4,28,13,24,27,3,19,32923-identifyCardReverse_DSC_0013__4.png
204,D:/generated_image/32923-identifyCardReverse_DSC_0013__5.png,614,674,210,94,593,276,493,525,85,343,9,4,28,14,23,27,4,17,32923-identifyCardReverse_DSC_0013__5.png
205,D:/generated_image/32928-identifyCardReverse_DSC_0013__0.png,1296,982,117,49,879,33,858,1249,109,1224,3,1,28,0,27,30,3,30,32928-identifyCardReverse_DSC_0013__0.png
206,D:/generated_image/32928-identifyCardReverse_DSC_0013__1.png,1373,1088,224,57,984,107,857,1317,114,1226,6,1,28,2,25,30,3,28,32928-identifyCardReverse_DSC_0013__1.png
207,D:/generated_image/32928-identifyCardReverse_DSC_0013__2.png,1439,1186,329,64,1082,181,850,1375,117,1220,8,1,29,4,22,30,3,27,32928-identifyCardReverse_DSC_0013__2.png
208,D:/generated_image/32928-identifyCardReverse_DSC_0013__3.png,1495,1275,431,71,1171,254,836,1423,119,1204,10,1,29,5,20,30,2,25,32928-identifyCardReverse_DSC_0013__3.png
209,D:/generated_image/32928-identifyCardReverse_DSC_0013__4.png,1539,1354,531,78,1252,324,816,1459,121,1179,12,1,29,6,19,30,2,24,32928-identifyCardReverse_DSC_0013__4.png
210,D:/generated_image/32928-identifyCardReverse_DSC_0013__5.png,1571,1423,625,84,1323,392,789,1485,122,1145,14,1,29,7,17,30,2,23,32928-identifyCardReverse_DSC_0013__5.png
211,D:/generated_image/32930-identifyCardReverse_DSC_0013__0.png,3093,4084,1891,538,3287,549,3262,2754,1860,2745,14,5,25,5,25,28,14,28,32930-identifyCardReverse_DSC_0013__0.png
212,D:/generated_image/32930-identifyCardReverse_DSC_0013__1.png,3428,4326,2101,696,3490,829,3273,3024,1877,2893,15,6,25,7,24,28,13,27,32930-identifyCardReverse_DSC_0013__1.png
213,D:/generated_image/32930-identifyCardReverse_DSC_0013__2.png,3737,4534,2293,849,3666,1103,3258,3269,1879,3017,16,7,25,9,22,27,13,25,32930-identifyCardReverse_DSC_0013__2.png
214,D:/generated_image/32930-identifyCardReverse_DSC_0013__3.png,4018,4709,2468,996,3815,1368,3219,3492,1867,3120,16,7,25,10,21,27,12,24,32930-identifyCardReverse_DSC_0013__3.png
215,D:/generated_image/32931-identifyCardReverse_DSC_0013__0.png,982,1296,301,271,1208,286,1216,872,275,851,7,8,29,9,30,28,6,27,32931-identifyCardReverse_DSC_0013__0.png
216,D:/generated_image/32931-identifyCardReverse_DSC_0013__1.png,1088,1373,360,295,1262,389,1218,974,283,870,8,8,29,11,28,28,6,25,32931-identifyCardReverse_DSC_0013__1.png
217,D:/generated_image/32931-identifyCardReverse_DSC_0013__2.png,1186,1439,416,316,1306,489,1212,1067,289,883,9,8,29,13,26,28,6,23,32931-identifyCardReverse_DSC_0013__2.png
218,D:/generated_image/32931-identifyCardReverse_DSC_0013__3.png,1275,1495,469,335,1341,584,1197,1153,294,888,10,8,28,14,25,28,6,22,32931-identifyCardReverse_DSC_0013__3.png
219,D:/generated_image/32931-identifyCardReverse_DSC_0013__4.png,1354,1539,519,352,1366,676,1172,1230,295,888,10,8,28,15,24,29,6,20,32931-identifyCardReverse_DSC_0013__4.png
220,D:/generated_image/32931-identifyCardReverse_DSC_0013__5.png,1423,1571,564,365,1379,761,1138,1297,295,879,11,8,28,17,23,29,6,19,32931-identifyCardReverse_DSC_0013__5.png
221,D:/generated_image/32933-identifyCardReverse_DSC_0013__0.png,969,556,65,103,530,90,513,853,51,821,3,3,30,2,29,28,2,27,32933-identifyCardReverse_DSC_0013__0.png
222,D:/generated_image/32933-identifyCardReverse_DSC_0013__1.png,1011,637,139,107,604,134,520,893,62,820,6,3,30,4,26,28,3,25,32933-identifyCardReverse_DSC_0013__1.png
223,D:/generated_image/32933-identifyCardReverse_DSC_0013__2.png,1045,713,213,109,673,178,523,926,74,814,9,3,30,5,23,28,3,24,32933-identifyCardReverse_DSC_0013__2.png
224,D:/generated_image/32933-identifyCardReverse_DSC_0013__3.png,1071,783,284,112,737,220,523,952,84,801,11,3,30,6,21,28,3,23,32933-identifyCardReverse_DSC_0013__3.png
225,D:/generated_image/32933-identifyCardReverse_DSC_0013__4.png,1089,848,355,113,796,260,519,971,95,782,13,3,30,7,19,28,3,22,32933-identifyCardReverse_DSC_0013__4.png
226,D:/generated_image/32933-identifyCardReverse_DSC_0013__5.png,1099,906,421,113,849,299,510,983,104,758,14,3,29,8,18,28,3,22,32933-identifyCardReverse_DSC_0013__5.png
227,D:/generated_image/32934-identifyCardReverse_DSC_0013__0.png,426,647,7,2,643,12,638,424,0,415,0,0,31,0,31,31,0,31,32934-identifyCardReverse_DSC_0013__0.png
228,D:/generated_image/32934-identifyCardReverse_DSC_0013__1.png,479,679,43,1,675,67,634,477,0,412,2,0,31,4,29,31,0,27,32934-identifyCardReverse_DSC_0013__1.png
229,D:/generated_image/32934-identifyCardReverse_DSC_0013__2.png,529,707,79,1,703,122,626,527,0,407,3,0,31,7,28,31,0,24,32934-identifyCardReverse_DSC_0013__2.png
230,D:/generated_image/32934-identifyCardReverse_DSC_0013__3.png,575,729,114,1,725,176,613,572,0,398,5,0,31,9,26,31,0,22,32934-identifyCardReverse_DSC_0013__3.png
231,D:/generated_image/32934-identifyCardReverse_DSC_0013__4.png,616,746,149,2,743,229,596,614,0,387,6,0,31,11,25,31,0,20,32934-identifyCardReverse_DSC_0013__4.png
232,D:/generated_image/32934-identifyCardReverse_DSC_0013__5.png,653,757,181,1,753,279,574,650,0,372,7,0,31,13,24,31,0,18,32934-identifyCardReverse_DSC_0013__5.png
233,D:/generated_image/32937-identifyCardReverse_DSC_0013__0.png,3306,2504,179,1035,2236,1113,2149,2375,176,2288,2,10,28,10,27,22,2,22,32937-identifyCardReverse_DSC_0013__0.png
234,D:/generated_image/32937-identifyCardReverse_DSC_0013__1.png,3502,2775,372,1041,2414,1298,2218,2549,260,2290,4,9,27,11,25,23,2,20,32937-identifyCardReverse_DSC_0013__1.png
235,D:/generated_image/32937-identifyCardReverse_DSC_0013__2.png,3671,3025,563,1040,2575,1474,2270,2702,342,2273,5,9,27,12,24,23,3,19,32937-identifyCardReverse_DSC_0013__2.png
236,D:/generated_image/32937-identifyCardReverse_DSC_0013__3.png,3812,3252,750,1031,2717,1639,2305,2836,422,2241,7,8,26,13,22,23,4,18,32937-identifyCardReverse_DSC_0013__3.png
237,D:/generated_image/32937-identifyCardReverse_DSC_0013__4.png,3924,3455,931,1014,2837,1791,2323,2948,499,2190,8,8,26,14,21,24,4,17,32937-identifyCardReverse_DSC_0013__4.png
238,D:/generated_image/32937-identifyCardReverse_DSC_0013__5.png,4006,3631,1104,989,2935,1929,2322,3037,572,2123,9,7,25,15,20,24,5,16,32937-identifyCardReverse_DSC_0013__5.png
239,D:/generated_image/32938-identifyCardReverse_DSC_0013__0.png,736,1103,65,72,1071,74,1077,714,64,708,1,3,31,3,31,31,1,30,32938-identifyCardReverse_DSC_0013__0.png
240,D:/generated_image/32938-identifyCardReverse_DSC_0013__1.png,828,1160,121,77,1123,166,1073,804,66,710,3,2,30,6,29,31,1,27,32938-identifyCardReverse_DSC_0013__1.png
241,D:/generated_image/32938-identifyCardReverse_DSC_0013__2.png,912,1207,175,80,1166,256,1060,888,65,706,4,2,30,8,28,31,1,24,32938-identifyCardReverse_DSC_0013__2.png
242,D:/generated_image/32938-identifyCardReverse_DSC_0013__3.png,990,1246,230,83,1201,345,1041,965,65,697,5,2,30,11,26,31,1,22,32938-identifyCardReverse_DSC_0013__3.png
243,D:/generated_image/32938-identifyCardReverse_DSC_0013__4.png,1061,1275,281,85,1226,431,1012,1035,63,683,7,2,30,12,25,31,1,20,32938-identifyCardReverse_DSC_0013__4.png
244,D:/generated_image/32938-identifyCardReverse_DSC_0013__5.png,1123,1295,332,87,1243,514,977,1097,62,663,8,2,30,14,24,31,1,18,32938-identifyCardReverse_DSC_0013__5.png
245,D:/generated_image/32940-identifyCardReverse_DSC_0013__0.png,3093,4084,101,373,3937,466,3918,2855,48,2830,0,3,30,4,30,29,0,29,32940-identifyCardReverse_DSC_0013__0.png
246,D:/generated_image/32940-identifyCardReverse_DSC_0013__1.png,3428,4326,331,377,4145,804,3918,3182,64,2819,2,3,30,7,28,29,0,26,32940-identifyCardReverse_DSC_0013__1.png
247,D:/generated_image/32940-identifyCardReverse_DSC_0013__2.png,3737,4534,559,376,4320,1134,3887,3483,80,2786,3,3,30,9,27,29,0,23,32940-identifyCardReverse_DSC_0013__2.png
248,D:/generated_image/32940-identifyCardReverse_DSC_0013__3.png,4018,4709,782,374,4464,1457,3827,3759,95,2733,5,2,30,11,26,29,0,21,32940-identifyCardReverse_DSC_0013__3.png
249,D:/generated_image/32941-identifyCardReverse_DSC_0013__0.png,982,1296,194,191,1123,196,1138,792,171,787,4,6,27,6,28,25,4,25,32941-identifyCardReverse_DSC_0013__0.png
250,D:/generated_image/32941-identifyCardReverse_DSC_0013__1.png,1088,1373,260,205,1185,291,1148,887,185,797,6,6,27,8,26,26,4,23,32941-identifyCardReverse_DSC_0013__1.png
251,D:/generated_image/32941-identifyCardReverse_DSC_0013__2.png,1186,1439,324,218,1238,385,1149,975,198,802,7,5,27,10,25,26,4,21,32941-identifyCardReverse_DSC_0013__2.png
252,D:/generated_image/32941-identifyCardReverse_DSC_0013__3.png,1275,1495,386,229,1282,475,1143,1055,210,800,8,5,27,11,24,26,4,20,32941-identifyCardReverse_DSC_0013__3.png
253,D:/generated_image/32941-identifyCardReverse_DSC_0013__4.png,1354,1539,445,239,1316,562,1127,1128,220,792,9,5,27,13,23,26,4,18,32941-identifyCardReverse_DSC_0013__4.png
254,D:/generated_image/32941-identifyCardReverse_DSC_0013__5.png,1423,1571,500,247,1340,644,1102,1191,228,778,10,5,27,14,22,26,4,17,32941-identifyCardReverse_DSC_0013__5.png
255,D:/generated_image/32944-identifyCardReverse_DSC_0013__0.png,807,463,48,83,411,95,389,651,43,644,3,3,28,3,26,25,2,25,32944-identifyCardReverse_DSC_0013__0.png
256,D:/generated_image/32944-identifyCardReverse_DSC_0013__1.png,842,531,111,86,471,130,401,682,57,645,6,3,28,4,24,25,3,24,32944-identifyCardReverse_DSC_0013__1.png
257,D:/generated_image/32944-identifyCardReverse_DSC_0013__2.png,871,594,172,88,528,163,410,707,70,640,9,3,28,5,22,25,3,23,32944-identifyCardReverse_DSC_0013__2.png
258,D:/generated_image/32944-identifyCardReverse_DSC_0013__3.png,893,653,232,90,580,195,414,727,82,630,11,3,28,6,20,26,4,22,32944-identifyCardReverse_DSC_0013__3.png
259,D:/generated_image/32944-identifyCardReverse_DSC_0013__4.png,908,706,291,91,628,226,417,742,94,616,13,3,28,7,18,26,4,21,32944-identifyCardReverse_DSC_0013__4.png
260,D:/generated_image/32944-identifyCardReverse_DSC_0013__5.png,916,755,347,91,671,255,415,750,105,597,14,3,28,8,17,26,4,20,32944-identifyCardReverse_DSC_0013__5.png
261,D:/generated_image/32952-identifyCardReverse_DSC_0013__0.png,982,1296,308,83,841,90,816,932,288,918,7,2,20,2,20,30,7,29,32952-identifyCardReverse_DSC_0013__0.png
262,D:/generated_image/32952-identifyCardReverse_DSC_0013__1.png,1088,1373,382,108,913,161,815,997,290,938,8,3,21,4,18,29,6,27,32952-identifyCardReverse_DSC_0013__1.png
